410325,300142,0,0,0.0,0,0,1,0,0,0,0,0
410325,451776,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,68704,1,0,0.0,0,0,1,0,0,0,0,0
410325,398424,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,470181,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,58218,1,0,0.0,0,0,1,0,0,0,0,0
410325,411492,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,336973,1,0,0.0,0,0,1,0,0,0,0,0
410325,10466,1,0,0.0,0,0,1,0,0,0,0,0
410325,298316,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,463257,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,388977,1,0,0.0,0,0,1,0,0,0,0,0
410325,456119,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,460882,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,451326,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,431927,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,445735,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,382880,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,169706,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,475383,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,174837,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,11627,0,0,0.0,0,0,1,0,0,0,0,0
410325,318088,1,0,0.0,0,0,1,0,0,0,0,0
410325,98550,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,246440,1,0,0.0,0,0,1,0,0,0,0,0
410325,220696,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,449346,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,418719,0,0,0.0,0,0,1,0,0,0,0,0
410325,450167,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,520107,1,0,0.0,0,0,1,0,0,0,0,0
410325,236742,0,0,0.0,0,0,1,0,0,0,0,0
410325,444574,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,109054,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,446549,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,410329,1,0,0.0,0,0,1,0,0,0,0,0
410325,90530,1,0,0.0,0,0,1,0,0,0,0,0
410325,470882,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,449716,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,185571,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,315710,0,0,0.0,0,0,1,0,0,0,0,0
410325,450537,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,310512,0,0,0.0,0,0,1,0,0,0,0,0
410325,536179,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,467644,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,150191,1,0,0.0,0,0,1,0,0,0,0,0
410325,176109,1,0,0.0,0,0,1,0,0,0,0,0
410325,446119,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,473257,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,294620,0,0,0.0,0,0,1,0,0,0,0,0
410325,371514,0,0,0.0,0,0,1,0,0,0,0,0
410325,101521,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,406642,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,450022,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,136652,0,0,0.0,0,0,1,0,0,0,0,0
410325,295932,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,237915,1,0,0.0,0,0,1,0,0,0,0,0
410325,203549,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,497806,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,440921,1,0,0.0,0,0,1,0,0,0,0,0
410325,90025,0,0,0.0,0,0,1,0,0,0,0,0
410325,464984,0,0,0.0,0,0,1,0,0,0,0,0
410325,404385,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,462153,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,467701,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,399720,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,353936,0,0,0.0,0,0,1,0,0,0,0,0
410325,493146,1,0,0.0,0,0,1,0,0,0,0,0
410325,92448,0,0,0.0,0,0,1,0,0,0,0,0
410325,361847,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,20896,1,0,0.0,0,0,1,0,0,0,0,0
410325,309676,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,485092,1,0,0.0,0,0,1,0,0,0,0,0
410325,428340,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,133000,0,0,0.0,0,0,1,0,0,0,0,0
410325,448941,1,0,0.0,0,0,1,0,0,0,0,0
410325,156550,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,275265,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,487806,1,0,0.0,0,0,1,0,0,0,0,0
410325,311616,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,451633,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,328982,1,0,0.0,0,0,1,0,0,0,0,0
410325,195064,0,0,0.0,0,0,1,0,0,0,0,0
410325,119111,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
410325,483516,0,0,0.0,0,0,1,0,0,0,0,0
