300142,451776,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,68704,0,0,0.0,0,0,1,0,0,0,0,0
300142,398424,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,470181,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,58218,0,0,0.0,0,0,1,0,0,0,0,0
300142,411492,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,336973,0,0,0.0,0,0,1,0,0,0,0,0
300142,10466,0,0,0.0,0,0,1,0,0,0,0,0
300142,298316,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,463257,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,388977,0,0,0.0,0,0,1,0,0,0,0,0
300142,456119,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,460882,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,451326,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,431927,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,445735,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,382880,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,169706,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,475383,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,174837,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,11627,0,0,0.0,0,0,1,0,0,0,0,0
300142,318088,0,0,0.0,0,0,1,0,0,0,0,0
300142,98550,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,246440,0,0,0.0,0,0,1,0,0,0,0,0
300142,220696,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,449346,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,418719,0,0,0.0,0,0,1,0,0,0,0,0
300142,450167,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,520107,0,0,0.0,0,0,1,0,0,0,0,0
300142,236742,0,0,0.0,0,0,1,0,0,0,0,0
300142,444574,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,109054,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,446549,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,410329,0,0,0.0,0,0,1,0,0,0,0,0
300142,90530,0,0,0.0,0,0,1,0,0,0,0,0
300142,470882,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,449716,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,185571,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,315710,0,0,0.0,0,0,1,0,0,0,0,0
300142,450537,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,310512,0,0,0.0,0,0,1,0,0,0,0,0
300142,536179,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,467644,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,150191,0,0,0.0,0,0,1,0,0,0,0,0
300142,176109,0,0,0.0,0,0,1,0,0,0,0,0
300142,446119,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,473257,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,294620,0,0,0.0,0,0,1,0,0,0,0,0
300142,371514,0,0,0.0,0,0,1,0,0,0,0,0
300142,101521,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,406642,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,450022,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,136652,0,0,0.0,0,0,1,0,0,0,0,0
300142,295932,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,237915,0,0,0.0,0,0,1,0,0,0,0,0
300142,203549,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,497806,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,440921,0,0,0.0,0,0,1,0,0,0,0,0
300142,90025,0,0,0.0,0,0,1,0,0,0,0,0
300142,464984,0,0,0.0,0,0,1,0,0,0,0,0
300142,404385,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,462153,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,467701,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,399720,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,353936,0,0,0.0,0,0,1,0,0,0,0,0
300142,493146,0,0,0.0,0,0,1,0,0,0,0,0
300142,92448,0,0,0.0,0,0,1,0,0,0,0,0
300142,361847,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,20896,0,0,0.0,0,0,1,0,0,0,0,0
300142,309676,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,485092,0,0,0.0,0,0,1,0,0,0,0,0
300142,428340,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,133000,0,0,0.0,0,0,1,0,0,0,0,0
300142,448941,0,0,0.0,0,0,1,0,0,0,0,0
300142,156550,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,275265,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,487806,0,0,0.0,0,0,1,0,0,0,0,0
300142,311616,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,451633,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
300142,328982,0,0,0.0,0,0,1,0,0,0,0,0
